ID,Name,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,pad2,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,isPenetrateChr,isPenetrateObj,pad,launchConditionType,FollowType,EmittePosType,isAttackSFX,isEndlessHit,isPenetrateMap,isHitBothTeam,isUseSharedHitList,isUseMultiDmyPolyIfPlace,isHitOtherBulletForceEraseA,isHitOtherBulletForceEraseB,isHitForceMagic,isIgnoreSfxIfHitWater,isIgnoreMoveStateIfHitWater,isHitDarkForceMagic,dmgCalcSide,isEnableAutoHoming,isSyncBulletCulcDumypolyPos,isOwnerOverrideInitAngle,isInheritSfxToChild,darkDamageDamp,bulletSfxDeleteType_byHit,bulletSfxDeleteType_byLifeDead,targetYOffsetRange,shootAngleYMaxRandom,shootAngleXMaxRandom,intervalCreateBulletId,intervalCreateTimeMin,intervalCreateTimeMax,predictionShootObserveTime,intervalCreateWaitTime,sfxPostureType,createLimitGroupId,pad5,isInheritSpeedToChild,isDisableHitSfx_byChrAndObj,isCheckWall_byCenterRay,isHitFlare,isUseBulletWallFilter,pad1,isNonDependenceMagicForFunnleNum,isAiInterruptShootNoDamageBullet,randomCreateRadius,followOffset_BaseHeight,assetNo_Hit,lifeRandomRange,homingAngleX,ballisticCalcType,attachEffectType,seId_Bullet1,seId_Bullet2,seId_Hit,seId_Flick,howitzerShootAngleXMin,howitzerShootAngleXMax,howitzerInitMinVelocity,howitzerInitMaxVelocity,sfxId_ForceErase,bulletSfxDeleteType_byForceErase,pad3,followDmypoly_forSfxPose,followOffset_Radius,spBulletDistUpRate,nolockTargetDist,pad4,
410066064,Rock Sling,1,530132,-1,-1,0.05,20,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.5,-1,0,0,0,0,0,0,0,900000653,0,0,0,0,0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,25,[0|0|0|0|0|0|0|0]
900000653,Rock Projectile,0,-1,-1,-1,0.14,15,0,0,0,0,20,0,0,20,20,0,0,0.1,-1,0,0,0,0,0,0,0,900000654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,254,254,254,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,24,[0|0|0|0|0|0|0|0]
900000654,Rock Sling,79980,529500,-1,-1,0.15,15,0,-3,0,0,2,-0.5,-0.5,2,0.2,0.15,0,0.1,-1,0,0,0,0,0,0,0,900000655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,254,254,254,254,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,25,[0|0|0|0|0|0|0|0]
900000655,Rock Sling,1,529500,-1,-1,0.05,20,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.5,-1,0,0,0,0,0,0,0,900000656,0,0,0,0,0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,25,[0|0|0|0|0|0|0|0]
900000656,Rock Sling,79982,529500,529503,-1,4.5,20,0,0,24,0.5,15,5,0,20,15,0.5,1,0.5,-1,0,0,0,0,0,0,0,900000657,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,5,90,0,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,25,[0|0|0|0|0|0|0|0]
900000657,Rock Sling,47100,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
900000658,Rock Bullets,68000,529522,529523,-1,2,10,0,0,0,0.4,40,0,0,120,0,0,2,0.2,-1,0,0,0,999,0,0,0,-1,0,0,0,0,0,15,0,-25,5,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.04,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
900000659,Single Rock Bullet,900000654,529522,529523,-1,2,10,0,0,0,0.4,20,0,0,50,0,0.5,0.1,0.2,-1,0,0,0,999,0,0,0,-1,0,0,0,0,0,1,90,0,5,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.04,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
900000660,[Beast Clergyman],2110151,-1,-1,-1,5,20,0,0,0,0,100,100,0,120,100,0,0,0.1,0.1,0,0,0,1,0,0,0,900000661,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
900000661,[Beast Clergyman],2110151,-1,-1,-1,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,1,0,0,0,900000662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
